Brand,Store Name,Address,City,State,Zipcode,Phone,Latitude,Longitude
McDonald's,McDonald's - Topeka,3530 Nw 46th St,Topeka,KS,66608,(785) 246-1555,39.129988,-95.716446
McDonald's,McDonald's - Conway,450 Hwy 65 N,Conway,AR,72032-3507,(501) 329-4040,35.112868,-92.431436
McDonald's,McDonald's - Rensselaer,310 Troy Rd,Rensselaer,NY,12144,(518) 283-3165,42.645272,-73.697511
McDonald's,McDonald's - Bonita Springs,27996 Oakland Dr,Bonita Springs,FL,34135,(239) 498-8838,26.332049,-81.752986
McDonald's,McDonald's - Colchester,79 Heineberg Rd,Colchester,VT,5446,(802) 863-9707,44.535276,-73.248101
McDonald's,McDonald's - Charlevoix,1440 Bridge St,Charlevoix,MI,49720,(231) 547-5710,45.304351,-85.259447
McDonald's,McDonald's - Grand Rapids,1240 S Division,Grand Rapids,MI,49508,(616) 452-0266,42.940308,-85.666804
McDonald's,McDonald's - Raleigh,601 Corporate Center Drive,Raleigh,NC,27607,(919) 233-4144,35.790036,-78.740696
McDonald's,McDonald's - Danville,3195 North Vermilion Street,Danville,IL,61832-1312,(217) 446-0043,40.174751,-87.629617
McDonald's,McDonald's - Washington,1901 9th St Ne,Washington,DC,20018,(202) 629-2626,38.915887,-76.993363
McDonald's,McDonald's - Ellicott City,9303 Baltimore National Pike,Ellicott City,MD,21042,(410) 465-9487,39.277026,-76.832644
McDonald's,McDonald's - Miami,6700 Bird Rd,Miami,FL,33155,(305) 667-3551,25.733056,-80.303266
McDonald's,McDonald's - Billerica,273 Boston Rd,Billerica,MA,1821,(978) 667-9174,42.574699,-71.282127
McDonald's,McDonald's - Middletown,1301 S Breiel Blvd,Middletown,OH,45044-6205,(513) 423-5801,39.500732,-84.354913
McDonald's,McDonald's - San Bernardino,4155 University Pkwy,San Bernardino,CA,92407-4699,(909) 880-8418,34.166071,-117.332081
McDonald's,McDonald's - Newton,726 1st Avenue E,Newton,IA,50208-3306,(641) 792-1205,41.699772,-93.04468
McDonald's,McDonald's - Camp Pendleton,430314 Brown St,Camp Pendleton,CA,92055,(760) 237-3723,33.346482,-117.411723
McDonald's,McDonald's - Williamstown,10 S Blackhorse Pike,Williamstown,NJ,8094,(856) 629-9450,39.689222,-74.991957
McDonald's,McDonald's - Dunedin,2618 Bayshore Blvd,Dunedin,FL,34698,(727) 733-7271,28.050495,-82.780246
McDonald's,McDonald's - Merrick,1813 Merrick Rd,Merrick,NY,11566,(516) 868-4446,40.653885,-73.555611
McDonald's,McDonald's - Mattoon,103 Dettro Dr,Mattoon,IL,61938,(217) 235-6438,39.483537,-88.336777
McDonald's,McDonald's - Alexandria,6021 Old Boyce Rd,Alexandria,LA,71303,(318) 442-7414,31.344644,-92.519456
McDonald's,McDonald's - Flower Mound,3601 Fm 407,Flower Mound,TX,75077,(972) 874-2368,33.071508,-97.085237
McDonald's,McDonald's - West Valley City,3200 S 5600 W,West Valley City,UT,84128,(801) 963-1046,40.701762,-112.027278
McDonald's,McDonald's - Carol Stream,355 S Schmale Rd,Carol Stream,IL,60188,(630) 221-0536,41.894067,-88.102416
McDonald's,McDonald's - Zephyrhills,Us Hwy 301 & Green Slope (W*M #706),Zephyrhills,FL,33541,(813) 782-2060,28.269352,-82.190895
McDonald's,McDonald's - Montgomery,2681 Zelda Road,Montgomery,AL,36107-3143,(334) 263-9596,32.364482,-86.268218
McDonald's,McDonald's - Max Meadows,Rt 2-Box 428,Max Meadows,VA,24360,(276) 637-6339,36.947422,-80.948734
McDonald's,McDonald's - Milford,990 Lila Ave,Milford,OH,45150-1683,(513) 248-9328,39.173582,-84.27703
McDonald's,McDonald's - Savannah,600 E Derenne Ave,Savannah,GA,31405,(912) 352-3481,32.026115,-81.098525
McDonald's,McDonald's - Rockford,6995 E Riverside Blvd,Rockford,IL,61114-4431,(815) 282-6142,42.318269,-88.9804
McDonald's,McDonald's - Dublin,6830 Perimeter Loop Rd,Dublin,OH,43017,(614) 799-0065,40.103746,-83.159305
McDonald's,McDonald's - Holyoke,285 Maple St,Holyoke,MA,1040,(413) 534-0228,42.205811,-72.610596
McDonald's,McDonald's - Charles City,506 Allison Street,Charles City,IA,50616-3709,(641) 228-1020,43.062215,-92.674821
McDonald's,McDonald's - Country Club Hills,4239 W 167th Street,Country Club Hills,IL,60478,(708) 206-1035,41.585672,-87.719966
McDonald's,McDonald's - Jacksonville,9571 Argyle Forest Blvd,Jacksonville,FL,32222,(904) 779-6780,30.196345,-81.825657
McDonald's,McDonald's - Chadron,1180 W Hwy 20,Chadron,NE,69337,(308) 432-3998,42.828802,-103.016092
McDonald's,McDonald's - Columbia,2911 Two Notch Rd,Columbia,SC,29204,(803) 254-3738,34.035581,-81.004447
McDonald's,McDonald's - Remington,4255 Us Hwy 24 W,Remington,IN,47977,(219) 261-2589,40.765342,-87.126973
McDonald's,McDonald's - Carmel,750 E Carmel Dr,Carmel,IN,46033,(317) 846-9776,39.962448,-86.114367
McDonald's,McDonald's - St. Louis,7171 Natural Bridge Rd,St. Louis,MO,63121,(314) 381-3295,38.700575,-90.290743
McDonald's,McDonald's - Indianapolis,2551 Emerson Ave,Indianapolis,IN,46218,(317) 541-1364,39.80497,-86.082523
McDonald's,McDonald's - Hayes,2413 George Washington Memorial Hwy,Hayes,VA,23072,(804) 642-5117,37.276374,-76.499339
McDonald's,McDonald's - Northport,13516 Hwy 43 N,Northport,AL,35475,(205) 330-2547,33.304155,-87.601478
McDonald's,McDonald's - Beaumont,190 N I 10,Beaumont,TX,77702-2111,(409) 835-3183,30.082047,-94.134954
McDonald's,McDonald's - Philadelphia,8500 Henry Ave,Philadelphia,PA,19128,(215) 487-0541,40.063817,-75.238855
McDonald's,McDonald's - Bronx,597-99 Grand Concourse,Bronx,NY,10451,(718) 402-8608,40.819809,-73.927055
McDonald's,McDonald's - Knoxville,1406 S Lincoln,Knoxville,IA,50138-3425,(641) 828-8444,41.30743,-93.110151
McDonald's,McDonald's - Davie,4492 Weston Rd,Davie,FL,33331,(954) 385-3828,26.064214,-80.359969
McDonald's,McDonald's - North Las Vegas,911 East Cheyenne Avenue,North Las Vegas,NV,89030,(702) 639-0801,36.217298,-115.128382
McDonald's,McDonald's - Whitesburg,709 Cumberland Rd,Whitesburg,KY,41858,(606) 633-9775,37.11064,-82.803947
McDonald's,McDonald's - Arcadia,400 S Baldwin Avenue,Arcadia,CA,91007,(626) 462-9662,34.135239,-118.049797
McDonald's,McDonald's - Charleston,333 Folly Road,Charleston,SC,29412,(843) 795-7720,32.759384,-79.974656
McDonald's,McDonald's - Columbus,3095 N High St,Columbus,OH,43202-1109,(614) 263-1586,40.025344,-83.014642
McDonald's,McDonald's - Emmitsburg,517 E Main Street,Emmitsburg,MD,21727,(301) 447-3663,39.703398,-77.316807
McDonald's,McDonald's - Pleasanton,4501 Rosewood Dr,Pleasanton,CA,94588,(925) 463-3503,37.698018,-121.887415
McDonald's,McDonald's - Philadelphia,1675 S Christopher Columbus Blvd,Philadelphia,PA,19148,(215) 468-6770,39.926222,-75.141272
McDonald's,McDonald's - Lumberton,2680 Roberts Ave,Lumberton,NC,28358,(910) 674-4512,34.643405,-79.00993
McDonald's,McDonald's - Lafayette,399 N Hwy 287,Lafayette,CO,80026,(303) 926-8811,40.001399,-105.103748
McDonald's,McDonald's - Springfield,6219 Rolling Rd,Springfield,VA,22152,(703) 451-7645,38.781669,-77.234225
McDonald's,McDonald's - Inver Grove Heights,3075 80th St E,Inver Grove Heights,MN,55076,(651) 306-1378,44.834521,-93.042676
McDonald's,McDonald's - Oscoda,5050 N Huron Rd,Oscoda,MI,48750,(989) 739-3111,44.426574,-83.32964
McDonald's,McDonald's - Homer Glen,14298 S Bell Rd,Homer Glen,IL,60491,(708) 301-2332,41.629739,-87.93157
McDonald's,McDonald's - Clarkesville,502 Washington Street,Clarkesville,GA,30523,(706) 839-1856,34.604275,-83.519485
McDonald's,McDonald's - Fair Haven,22 Washington Street Ext,Fair Haven,VT,5743,(802) 265-2028,43.604287,-73.275914
McDonald's,McDonald's - Lakeland,2835 S Florida Ave,Lakeland,FL,33803,(863) 682-1688,28.011547,-81.957398
McDonald's,McDonald's - Crawfordville,2605 Crawfordville Hwy,Crawfordville,FL,32327-2168,(850) 926-9270,30.194321,-84.370565
McDonald's,McDonald's - Tempe,1429 W Baseline,Tempe,AZ,85283,(480) 897-3512,33.377772,-111.961841
McDonald's,McDonald's - Greenville,1237 Sweitzer Rd,Greenville,OH,45331,(937) 548-5652,40.082316,-84.63361
McDonald's,McDonald's - Sullivan,11 W Jackson,Sullivan,IL,61951-1420,(217) 728-2341,39.600554,-88.607963
McDonald's,McDonald's - Los Angeles,5015 W Slauson Ave,Los Angeles,CA,90056,(323) 299-0974,33.987907,-118.365196
McDonald's,McDonald's - Oglesby,115 N Lewis Ave,Oglesby,IL,61348-9772,(815) 883-8989,41.296136,-89.078543
McDonald's,McDonald's - Downingtown,227 E Lincoln Hwy,Downingtown,PA,19335,(610) 269-1992,40.007621,-75.700651
McDonald's,McDonald's - Blythe,191 S Lovekin Blvd,Blythe,CA,92225-2504,(760) 922-5938,33.608684,-114.605914
McDonald's,McDonald's - Columbia,5485 Harpers Farm Road,Columbia,MD,21044-1107,(410) 730-5571,39.221893,-76.8893
McDonald's,McDonald's - Murfreesboro,2180 Old Fort Pky,Murfreesboro,TN,37130,(615) 893-3036,35.847905,-86.429987
McDonald's,McDonald's - Clinton,1607 East Ohio Street,Clinton,MO,64735,(660) 885-4525,38.366684,-93.749858
McDonald's,McDonald's - Kearns,5400 S 3900 W,Kearns,UT,84118,(801) 969-1460,40.653412,-111.984314
McDonald's,McDonald's - Deridder,425 N Pine Street,Deridder,LA,70634,(337) 462-1555,30.85188,-93.289454
McDonald's,McDonald's - Riverton,2002 W 12600 S,Riverton,UT,84065,(801) 254-3327,40.522767,-111.944808
McDonald's,McDonald's - Hempstead,2100 Fm 1488,Hempstead,TX,77445,(979) 826-9884,30.108171,-96.046681
McDonald's,McDonald's - Johnstown,530 Gallaria Dr,Johnstown,PA,15904,(814) 266-7757,40.297312,-78.834841
McDonald's,McDonald's - Sisters,1001 Railway Avenue,Sisters,OR,97759,(541) 549-6080,44.297825,-121.561872
McDonald's,McDonald's - Zillah,820 Zillah West Rd,Zillah,WA,98953-9542,(509) 829-5005,46.40418,-120.276259
McDonald's,McDonald's - Brooklyn,1133 Eastern Parkway,Brooklyn,NY,11213,(718) 493-0800,40.669163,-73.930779
McDonald's,McDonald's - Austin,13813 Burnet Rd,Austin,TX,78727,(512) 244-2996,30.439289,-97.697683
McDonald's,McDonald's - Parker,990 W Riverside Drive,Parker,AZ,85344,(928) 669-8872,34.154503,-114.277999
McDonald's,McDonald's - Brighton,895 Kuner Rd,Brighton,CO,80601-2857,(303) 659-6602,39.972759,-104.828131
McDonald's,McDonald's - Batesville,1220 S Saint Louis,Batesville,AR,72501,(870) 793-1130,35.767181,-91.641699
McDonald's,McDonald's - Louisville,3005 Fern Valley Rd,Louisville,KY,40213-3521,(502) 966-4749,38.157593,-85.708375
McDonald's,McDonald's - Holdrege,410 West 4th Avenue,Holdrege,NE,68949,(308) 995-5066,40.438117,-99.385434
McDonald's,McDonald's - Pampa,1201 N Hobart,Pampa,TX,79065,(806) 665-5891,35.545109,-100.972415
McDonald's,McDonald's - Dresden,8762 Hwy 22,Dresden,TN,38225,(731) 364-5761,36.278166,-88.712702
McDonald's,McDonald's - Topeka,3117 S Topeka Ave,Topeka,KS,66611-2124,(785) 266-4770,39.0113,-95.688306
McDonald's,McDonald's - Tucson,4960 W Ajo Hwy,Tucson,AZ,85757,(520) 908-8696,32.171993,-111.071094
McDonald's,McDonald's - Cody,2005 17th St,Cody,WY,82414-4718,(307) 587-5900,44.516224,-109.054124
McDonald's,McDonald's - Reno,305 E Plumb Ln,Reno,NV,89502,(775) 322-3773,39.506074,-119.800247
McDonald's,McDonald's - Seattle,6305 Martin Luther King Jr Way S,Seattle,WA,98118,(206) 725-0302,47.545613,-122.285898
McDonald's,McDonald's - Rochester,45 Jay Scutti Blvd,Rochester,NY,14623,(585) 292-0060,43.088391,-77.630481
McDonald's,McDonald's - Indianapolis,9833 Fall Creek Rd,Indianapolis,IN,46256,(317) 849-3011,39.899014,-85.994629
McDonald's,McDonald's - Almont,894 N Van Dyke,Almont,MI,48003,(810) 798-2124,42.929111,-83.050133
McDonald's,McDonald's - Avon,250 East Main St,Avon,NY,14414,(585) 226-6770,42.910756,-77.735061
McDonald's,McDonald's - Honolulu,2915 E Manoa Rd,Honolulu,HI,96822,(808) 988-2219,21.309661,-157.809588
McDonald's,McDonald's - Parsons,301 N 16th,Parsons,KS,67357,(620) 421-0244,37.342827,-95.258812
McDonald's,McDonald's - St. Petersburg,925 62nd Ave N,St. Petersburg,FL,33702,(727) 525-9083,27.828919,-82.647847
McDonald's,McDonald's - Desoto,909 N Beckley Ave,Desoto,TX,75115-4207,(972) 228-9220,32.605138,-96.823923
McDonald's,McDonald's - Yonkers,1200 Nepperhan Ave,Yonkers,NY,10703,(914) 963-6830,40.964672,-73.871956
McDonald's,McDonald's - San Antonio,1200 Se Military Dr,San Antonio,TX,78214-2851,(210) 927-9227,29.352807,-98.479785
McDonald's,McDonald's - Baton Rouge,6006 Plank Road,Baton Rouge,LA,70805-1324,(225) 355-9150,30.504744,-91.150806
McDonald's,McDonald's - Piedmont,111 Us Hwy 278 Byp E,Piedmont,AL,36272,(256) 447-6363,33.932534,-85.612024
McDonald's,McDonald's - Jefferson,109 S Walcott,Jefferson,TX,75657,(903) 665-6120,32.760604,-94.35546
McDonald's,McDonald's - Pompano Beach,320 Nw 24th Street,Pompano Beach,FL,33060,(954) 784-0440,26.260086,-80.127606
McDonald's,McDonald's - Edgewood,6 Sperti Drive,Edgewood,KY,41017,(859) 331-5094,39.024866,-84.535289
McDonald's,McDonald's - Lebec,5852 Dennis Mccarthy Dr,Lebec,CA,93243,(661) 858-2127,34.98439,-118.947813
McDonald's,McDonald's - Danville,801 E Main St,Danville,IN,46122,(317) 745-4440,39.757975,-86.508942
McDonald's,McDonald's - Keaau,16-565 Old Volcano Road,Keaau,HI,96749,(808) 966-8812,19.622084,-155.039268
McDonald's,McDonald's - Peyton,7255 N Meridian Road,Peyton,CO,80831,(719) 494-8498,38.937492,-104.610176
McDonald's,McDonald's - Geneseo,1022 Oakwood Dr,Geneseo,IL,61254,(309) 944-5040,41.439589,-90.153638
McDonald's,McDonald's - Lincoln,290 G St,Lincoln,CA,95648,(916) 645-9757,38.88897,-121.293043
McDonald's,McDonald's - Dothan,2101 Ross Clark Cir,Dothan,AL,36301,(334) 794-0221,31.189304,-85.397898
McDonald's,McDonald's - Bartow,1470 N Broadway,Bartow,FL,33830,(863) 533-4003,27.908117,-81.842888
McDonald's,McDonald's - Goshen,18423 Us 20,Goshen,IN,46528,(574) 296-1088,41.668181,-85.820132
McDonald's,McDonald's - Honolulu,848 Ala Lilikoi St,Honolulu,HI,96818,(808) 831-4820,21.345912,-157.913406
McDonald's,McDonald's - Saint Louis,9131 W Florissant,Saint Louis,MO,63136-1420,(314) 524-4366,38.73552,-90.278493
McDonald's,McDonald's - Los Angeles,1625 W Wilshire Blvd,Los Angeles,CA,90017,(213) 483-8702,34.05596,-118.270819
McDonald's,McDonald's - Marion,253 Tippy Ditch,Marion,IN,46952,(765) 662-0502,40.554328,-85.548951
McDonald's,McDonald's - Niles,7969 N Milwaukee Ave,Niles,IL,60648,(847) 965-2391,42.025813,-87.813292
McDonald's,McDonald's - Sacramento,1721 Howe Ave,Sacramento,CA,95825-2209,(916) 922-2774,38.59673,-121.41585
McDonald's,McDonald's - Granger,12880 St Rd 23,Granger,IN,46530,(574) 271-1800,41.752813,-86.119376
McDonald's,McDonald's - St. John,9769 Wicker Ave,St. John,IN,46373,(219) 365-3932,41.441433,-87.469315
McDonald's,McDonald's - Wadsworth,Nec Us 41 & Wadsworth Rd- Sto,Wadsworth,IL,60083,(847) 623-8334,42.429592,-87.937395
McDonald's,McDonald's - Aberdeen,1615 6th Ave Se,Aberdeen,SD,57401-5025,(605) 225-4275,45.45978,-98.463756
McDonald's,McDonald's - Rochester,820 Culver Rd,Rochester,NY,14609,(585) 288-1182,43.160083,-77.565792
McDonald's,McDonald's - Rockford,4623 State St,Rockford,IL,61108,(815) 397-4827,42.263095,-89.025482
McDonald's,McDonald's - Albuquerque,1523 4th St South,Albuquerque,NM,87102,(505) 842-0276,35.070694,-106.65464
McDonald's,McDonald's - Binghamton,704 Front Street,Binghamton,NY,13905,(607) 722-7412,42.126007,-75.907829
McDonald's,McDonald's - Hermosa Beach,1107 Pacific Coast Hwy,Hermosa Beach,CA,90254,(310) 798-2832,33.863236,-118.392885
McDonald's,McDonald's - Nappanee,1540 E Market,Nappanee,IN,46550-2300,(574) 773-3511,41.443035,-85.984625
McDonald's,McDonald's - Cleburne,2206 N Main,Cleburne,TX,76031,(817) 202-9013,32.379644,-97.392453
McDonald's,McDonald's - Hinesville,203 W Oglethorpe Highway,Hinesville,GA,31313,(912) 368-3330,31.845823,-81.593223
McDonald's,McDonald's - Lacey,4640 Whitman Ln Se,Lacey,WA,98513,(360) 412-0544,46.996011,-122.826834
McDonald's,McDonald's - Inman,11961 Ashville Hwy,Inman,SC,29349,(864) 472-4300,35.041472,-82.089572
McDonald's,McDonald's - Sommerville,14 Mcgrath Hwy,Sommerville,MA,2143,(617) 666-9666,42.373703,-71.08284
McDonald's,McDonald's - Bridgewater,222 Broad Street,Bridgewater,MA,2324,(508) 697-9568,41.996223,-70.972534
McDonald's,McDonald's - Huntsville,2600 N Memorial Pky,Huntsville,AL,35810,(256) 852-5730,34.757968,-86.5919
McDonald's,McDonald's - Plover,2601 Plover Road,Plover,WI,54467,(715) 341-3736,44.453112,-89.543134
McDonald's,McDonald's - Baton Rouge,14985 Airline Hwy,Baton Rouge,LA,70817,(225) 753-3535,30.360007,-91.008344
McDonald's,McDonald's - Tempe,3218 S Mcclintock Rd,Tempe,AZ,85282-5630,(480) 839-5775,33.394541,-111.909527
McDonald's,McDonald's - Gardena,1419 W Redondo Beach Blvd,Gardena,CA,90247-3310,(310) 324-8619,33.891582,-118.301125
McDonald's,McDonald's - Chicago,36 W Randolph,Chicago,IL,60601-3516,(312) 759-2128,41.884627,-87.62929
McDonald's,McDonald's - Fort Myers,8961 College Pky,Fort Myers,FL,33919,(239) 482-2930,26.556032,-81.903654
McDonald's,McDonald's - Keller,2001 Rufe Snow Dr,Keller,TX,76248-5634,(817) 581-1743,32.898577,-97.237969
McDonald's,McDonald's - Gastonia,2115 Union Road,Gastonia,NC,28052,(704) 852-3861,35.233236,-81.170375
McDonald's,McDonald's - Dallas,5934 Abrams Rd,Dallas,TX,75231-8002,(214) 272-3748,32.857425,-96.748227
McDonald's,McDonald's - Santa Maria,1710 S Broadway,Santa Maria,CA,93458,(805) 922-6111,34.929667,-120.43543
McDonald's,McDonald's - Chicago,6740 N Clark,Chicago,IL,60626-3211,(773) 743-6932,42.004916,-87.67318
McDonald's,McDonald's - Melbourne,25 W Hibiscus Blvd,Melbourne,FL,32901,(321) 727-1403,28.084596,-80.622757
McDonald's,McDonald's - Elwood,7340 W State Road 28,Elwood,IN,46036,(765) 552-0243,40.277662,-85.810587
McDonald's,McDonald's - Niceville,1090 E John Sims Pkwy,Niceville,FL,32578,(850) 678-1844,30.517142,-86.468533
McDonald's,McDonald's - Brooklyn,1883 Atlantic Avenue,Brooklyn,NY,11207,(718) 953-5864,40.677324,-73.922554
McDonald's,McDonald's - Houston,530 Maxey Road,Houston,TX,77013,(713) 451-5516,29.785627,-95.21934
McDonald's,McDonald's - Miami,1 Miad Terminal J,Miami,FL,33122,(305) 876-0980,25.792718,-80.27542
McDonald's,McDonald's - Sayre,461 N Keystone Avenue,Sayre,PA,18840,(570) 888-0291,41.994183,-76.530016
McDonald's,McDonald's - Santa Clarita,18850 Soledad Canyon Rd,Santa Clarita,CA,91351-3772,(661) 252-1480,34.415405,-118.464493
McDonald's,McDonald's - Oklahoma City,8001 Nw Hwy,Oklahoma City,OK,73132,(405) 721-8000,35.566518,-97.656699
McDonald's,McDonald's - Cleveland,3211 Clark Ave,Cleveland,OH,44109-1147,(216) 651-6734,41.469532,-81.704819
McDonald's,McDonald's - Center Point,698 Grain Lane,Center Point,IA,52213,(319) 849-1325,42.172763,-91.777465
McDonald's,McDonald's - Saint Petersburg,4145 49th St N,Saint Petersburg,FL,33709-5735,(727) 525-0944,27.809842,-82.699504
McDonald's,McDonald's - Anoka,720 W Main St,Anoka,MN,55303-1581,(763) 427-8650,45.207561,-93.406586
McDonald's,McDonald's - Lawrenceville,2370 Buford Drive Ne,Lawrenceville,GA,30043,(770) 339-0111,34.036275,-83.988891
McDonald's,McDonald's - Saginaw,3700 E Genesee St,Saginaw,MI,48601-4280,(989) 755-7785,43.398538,-83.911579
McDonald's,McDonald's - Alexandria,3915 S Mac Arthur Dr,Alexandria,LA,71302,(318) 448-8740,31.262111,-92.447771
McDonald's,McDonald's - Tewksbury,1915 Andover St,Tewksbury,MA,1876,(978) 858-3458,42.642445,-71.227608
McDonald's,McDonald's - Toms River,843 Fischer Blvd,Toms River,NJ,8753,(732) 270-8400,39.970779,-74.133476
McDonald's,McDonald's - Sheldon,101 34th Ave,Sheldon,IA,51201,(712) 324-2063,43.185589,-95.816067
McDonald's,McDonald's - Miami,599 Nw 62nd St,Miami,FL,33150,(305) 751-5636,25.83273,-80.206753
McDonald's,McDonald's - Greensboro,2347 Randleman Rd,Greensboro,NC,27406,(336) 275-1180,36.040493,-79.800289
McDonald's,McDonald's - New Orleans,1918 N Broad St,New Orleans,LA,70119-1848,(504) 324-3531,29.983598,-90.070866
McDonald's,McDonald's - Riverside,10952 Magnolia Ave,Riverside,CA,92505,(951) 351-2300,33.904705,-117.473159
McDonald's,McDonald's - Grand Prairie,308 Westchase Dr,Grand Prairie,TX,75052,(972) 237-5616,32.673707,-97.00571
McDonald's,McDonald's - Sylacauga,701 W Fort Williams St,Sylacauga,AL,35150-2441,(256) 249-4611,33.166988,-86.260598
McDonald's,McDonald's - Garden Grove,9852 Westminster Avenue,Garden Grove,CA,92844-2907,(714) 530-3694,33.759178,-117.957336
McDonald's,McDonald's - Rancho Cucamonga,8070 Monet Ave,Rancho Cucamonga,CA,91739,(909) 899-0400,34.106797,-117.536006
McDonald's,McDonald's - Loxley,12593 N Hickory St,Loxley,AL,36551-3131,(251) 964-4155,30.646853,-87.761219
McDonald's,McDonald's - Germantown,2030 Germantown Rd,Germantown,TN,38138-2844,(901) 755-5175,35.093484,-89.80834
McDonald's,McDonald's - Quincy,4805 Broadway Street,Quincy,IL,62305,(217) 214-7641,39.9354,-91.338787
McDonald's,McDonald's - San Antonio,20115-2 Us Highway 281 S,San Antonio,TX,78221,(210) 626-9190,29.220875,-98.478404
McDonald's,McDonald's - Anaheim,1500 S Harbor Blvd,Anaheim,CA,92802-2312,(714) 491-0563,33.81094,-117.914688
McDonald's,McDonald's - Hickory,15 Us Hwys 64 Alt 70 Se,Hickory,NC,28601,(828) 322-4700,35.715949,-81.336747
McDonald's,McDonald's - Glasgow,2351 S College Ave,Glasgow,DE,19702,(302) 733-0818,39.605391,-75.744535
McDonald's,McDonald's - El Campo,1240 N Mechanic,El Campo,TX,77437-2614,(979) 543-7054,29.206839,-96.277478
McDonald's,McDonald's - Warren,11631 10 Mile Rd,Warren,MI,48089,(586) 619-7121,42.478355,-83.005714
